167,2013.417,0,292.9978,6,24.97744,121.54458,73.6
168,2013.417,28.2,330.0854,8,24.97408,121.54011,43.4
169,2013.083,27.6,515.1122,5,24.96299,121.5432,37.4
170,2013.417,8.4,1962.628,1,24.95468,121.55481,23.5
171,2013.333,24,4527.687,0,24.94741,121.49628,14.4
172,2013.083,3.6,383.8624,5,24.98085,121.54391,58.8
173,2013.583,6.6,90.45606,9,24.97433,121.5431,58.1
174,2013.083,41.3,401.8807,4,24.98326,121.5446,35.1
175,2013.417,4.3,432.0385,7,24.9805,121.53778,45.2
176,2013.083,30.2,472.1745,3,24.97005,121.53758,36.5
177,2012.833,13.9,4573.779,0,24.94867,121.49507,19.2
178,2013.083,33,181.0766,9,24.97697,121.54262,42
179,2013.500,13.1,1144.436,4,24.99176,121.53456,36.7
180,2013.083,14,438.8513,1,24.97493,121.5273,42.6
181,2012.667,26.9,4449.27,0,24.94898,121.49621,15.5
182,2013.167,11.6,201.8939,8,24.98489,121.54121,55.9
183,2013.500,13.5,2147.376,3,24.96299,121.51284,23.6
184,2013.500,17,4082.015,0,24.94155,121.50381,18.8
185,2012.750,14.1,2615.465,0,24.95495,121.56174,21.8
186,2012.750,31.4,1447.286,3,24.97285,121.5173,21.5
187,2013.167,20.9,2185.128,3,24.96322,121.51237,25.7
188,2013.000,8.9,3078.176,0,24.95464,121.56627,22
189,2012.917,34.8,190.0392,8,24.97707,121.54312,44.3
190,2012.917,16.3,4066.587,0,24.94297,121.50342,20.5
191,2013.500,35.3,616.5735,8,24.97945,121.53642,42.3
192,2013.167,13.2,750.0704,2,24.97371,121.54951,37.8
193,2013.167,43.8,57.58945,7,24.9675,121.54069,42.7
194,2013.417,9.7,421.479,5,24.98246,121.54477,49.3
195,2013.500,15.2,3771.895,0,24.93363,121.51158,29.3
196,2013.333,15.2,461.1016,5,24.95425,121.5399,34.6
197,2013.000,22.8,707.9067,2,24.981,121.54713,36.6
198,2013.250,34.4,126.7286,8,24.96881,121.54089,48.2
199,2013.083,34,157.6052,7,24.96628,121.54196,39.1
200,2013.417,18.2,451.6419,8,24.96945,121.5449,31.6
201,2013.417,17.4,995.7554,0,24.96305,121.54915,25.5
202,2013.417,13.1,561.9845,5,24.98746,121.54391,45.9
203,2012.917,38.3,642.6985,3,24.97559,121.53713,31.5
204,2012.667,15.6,289.3248,5,24.98203,121.54348,46.1
205,2013.000,18,1414.837,1,24.95182,121.54887,26.6
206,2013.083,12.8,1449.722,3,24.97289,121.51728,21.4
207,2013.250,22.2,379.5575,10,24.98343,121.53762,44
208,2013.083,38.5,665.0636,3,24.97503,121.53692,34.2
209,2012.750,11.5,1360.139,1,24.95204,121.54842,26.2
210,2012.833,34.8,175.6294,8,24.97347,121.54271,40.9
211,2013.500,5.2,390.5684,5,24.97937,121.54245,52.2
212,2013.083,0,274.0144,1,24.9748,121.53059,43.5
213,2013.333,17.6,1805.665,2,24.98672,121.52091,31.1
214,2013.083,6.2,90.45606,9,24.97433,121.5431,58
215,2013.583,18.1,1783.18,3,24.96731,121.51486,20.9
216,2013.333,19.2,383.7129,8,24.972,121.54477,48.1
217,2013.250,37.8,590.9292,1,24.97153,121.53559,39.7
218,2012.917,28,372.6242,6,24.97838,121.54119,40.8
219,2013.417,13.6,492.2313,5,24.96515,121.53737,43.8
220,2012.750,29.3,529.7771,8,24.98102,121.53655,40.2
221,2013.333,37.2,186.5101,9,24.97703,121.54265,78.3
222,2013.333,9,1402.016,0,24.98569,121.5276,38.5
223,2013.583,30.6,431.1114,10,24.98123,121.53743,48.5
224,2013.250,9.1,1402.016,0,24.98569,121.5276,42.3
225,2013.333,34.5,324.9419,6,24.97814,121.5417,46
226,2013.250,1.1,193.5845,6,24.96571,121.54089,49
227,2013.000,16.5,4082.015,0,24.94155,121.50381,12.8
228,2012.917,32.4,265.0609,8,24.98059,121.53986,40.2
229,2013.417,11.9,3171.329,0,25.00115,121.51776,46.6
230,2013.583,31,1156.412,0,24.9489,121.53095,19
231,2013.500,4,2147.376,3,24.96299,121.51284,33.4
232,2012.833,16.2,4074.736,0,24.94235,121.50357,14.7
233,2012.917,27.1,4412.765,1,24.95032,121.49587,17.4
234,2013.333,39.7,333.3679,9,24.98016,121.53932,32.4
235,2013.250,8,2216.612,4,24.96007,121.51361,23.9
236,2012.750,12.9,250.631,7,24.96606,121.54297,39.3
237,2013.167,3.6,373.8389,10,24.98322,121.53765,61.9
238,2013.167,13,732.8528,0,24.97668,121.52518,39
239,2013.083,12.8,732.8528,0,24.97668,121.52518,40.6
240,2013.500,18.1,837.7233,0,24.96334,121.54767,29.7
241,2013.083,11,1712.632,2,24.96412,121.5167,28.8
242,2013.500,13.7,250.631,7,24.96606,121.54297,41.4
243,2012.833,2,2077.39,3,24.96357,121.51329,33.4
244,2013.417,32.8,204.1705,8,24.98236,121.53923,48.2
245,2013.083,4.8,1559.827,3,24.97213,121.51627,21.7
246,2013.417,7.5,639.6198,5,24.97258,121.54814,40.8
247,2013.417,16.4,389.8219,6,24.96412,121.54273,40.6
248,2013.333,21.7,1055.067,0,24.96211,121.54928,23.1
249,2013.000,19,1009.235,0,24.96357,121.54951,22.3
